2015-11,0.6666666666666667,0.6875000000000001,1881.9464033850493,0.6770833333333335
2015-12,0.6875000000000001,0.7083333333333335,2667.2153635116597,0.6979166666666667
2016-01,0.7083333333333335,0.7291666666666669,1492.4528301886792,0.7187500000000002
2016-02,0.7291666666666669,0.7500000000000002,947.7568740955137,0.7395833333333335
2016-03,0.7500000000000002,0.7708333333333336,1152.2038567493114,0.760416666666667
2016-04,0.7708333333333336,0.791666666666667,752.2174535050071,0.7812500000000002
2016-05,0.791666666666667,0.8125000000000003,589.4520547945206,0.8020833333333337
2016-06,0.8125000000000003,0.8333333333333337,647.0588235294117,0.822916666666667
2016-07,0.8333333333333337,0.8541666666666671,955.1771117166212,0.8437500000000004
2016-08,0.8541666666666671,0.8750000000000004,875.9133964817321,0.8645833333333337
2016-09,0.8750000000000004,0.8958333333333338,793.1526390870185,0.8854166666666672
2016-10,0.8958333333333338,0.9166666666666672,1165.1226158038148,0.9062500000000004
2016-11,0.9166666666666672,0.9375000000000006,1800.6983240223465,0.9270833333333339
2016-12,0.9375000000000006,0.9583333333333339,2278.1767955801106,0.9479166666666672
2017-01,0.9583333333333339,0.9791666666666673,1886.7028493894165,0.9687500000000007
2017-02,0.9791666666666673,1.0000000000000007,1130.441400304414,0.9895833333333339
