2014-07,0.33333333333333326,0.3541666666666666,801.4824797843665,0.3437499999999999
2014-08,0.3541666666666666,0.3749999999999999,721.195652173913,0.36458333333333326
2014-09,0.3749999999999999,0.3958333333333332,914.9147727272727,0.3854166666666665
2014-10,0.3958333333333332,0.4166666666666665,1321.3533834586467,0.4062499999999999
2014-11,0.4166666666666665,0.43749999999999983,1601.1173184357542,0.42708333333333315
2014-12,0.43749999999999983,0.45833333333333315,1332.3979591836735,0.4479166666666665
2015-01,0.45833333333333315,0.47916666666666646,2050.5405405405404,0.4687499999999998
2015-02,0.47916666666666646,0.4999999999999998,1508.3958020989505,0.48958333333333315
2015-03,0.4999999999999998,0.5208333333333331,1250.480109739369,0.5104166666666665
2015-04,0.5208333333333331,0.5416666666666665,823.0547550432277,0.5312499999999998
2015-05,0.5416666666666665,0.5624999999999999,762.3481781376519,0.5520833333333333
2015-06,0.5624999999999999,0.5833333333333333,1035.5113636363637,0.5729166666666665
2015-07,0.5833333333333333,0.6041666666666666,843.070652173913,0.59375
2015-08,0.6041666666666666,0.625,869.2098092643051,0.6145833333333333
2015-09,0.625,0.6458333333333334,980.9929078014185,0.6354166666666667
2015-10,0.6458333333333334,0.6666666666666667,1181.989247311828,0.65625
