2013-03,0,0.020833333333333332,48.23836405135521,0.010416666666666666
2013-04,0.020833333333333332,0.041666666666666664,26.96711984848485,0.03125
2013-05,0.041666666666666664,0.0625,28.586733333333335,0.05208333333333333
2013-06,0.0625,0.08333333333333333,20.99280609065156,0.07291666666666666
2013-07,0.08333333333333333,0.10416666666666666,15.649808605341246,0.09375
2013-08,0.10416666666666666,0.12499999999999999,12.95007342143906,0.11458333333333331
2013-09,0.12499999999999999,0.14583333333333331,22.59008625180897,0.13541666666666666
2013-10,0.14583333333333331,0.16666666666666666,38.09478764534884,0.15625
2013-11,0.16666666666666666,0.1875,44.681692223950236,0.17708333333333331
2013-12,0.1875,0.20833333333333334,41.89235254957507,0.19791666666666669
2014-01,0.20833333333333334,0.22916666666666669,41.33695652173913,0.21875
2014-02,0.22916666666666669,0.25,46.01263537906137,0.23958333333333334
2014-03,0.25,0.2708333333333333,30.020188425302827,0.26041666666666663
2014-04,0.2708333333333333,0.29166666666666663,29.76046176046176,0.28125
2014-05,0.29166666666666663,0.31249999999999994,17.743250688705235,0.30208333333333326
2014-06,0.31249999999999994,0.33333333333333326,13.65412445730825,0.32291666666666663
